"","tract","id","meals","hot_meals","home_meals","community_kitchen","child_meals","meal_other","groceries","pantry","backpack","home_groceries","mobile_pantry","mobile_market","supply_other","community_garden","groceries_other","food_ben","snap","wic","school","gift","food_ben_other","nonfood_ben","job","house","utility","legal","educ","health","counseling","trans","cloth","ref","medicaid","money","nonfood_ben_other","clients","Street.Address","City","State","Zip","County","povpop10071","povpopd71","povpop_1m","povpopd711mile","povpop_3m","povpopd713mile","nhwht71","pop71","nhwht711mile","nhwht713mile","blk71","blk711mile","blk713mile","hsp71","hsp711mile","hsp713mile","hhsnapfam271","hhsnapfam171","hhsnapfam2711mile","hh711mile","hhsnapfam2713mile","hh713mile","pov_rateT","pov_rate1","pov_rate3","white_rateT","white_rate1","white_rate3","black_rateT","black_rate1","black_rate3","hisp_rateT","hisp_rate1","hisp_rate3","snap_rateT","snap_rate1","snap_rate3","tract_short","county_fips"
"149","26163530300","401","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"15031 Dexter","Detroit","MI","  48238","Wayne",1680,2921,9602,17291,54713,155866,1,2923,710,4881,2918,16818,149609,4,77,1014,411,805,2389,6532,20326,57924,0.575145498117083,0.555317795384882,0.351025881205651,0.000342114266164899,0.0410618240703256,0.031315360630285,0.998289428669175,0.972644728471459,0.959856543441161,0.0013684570646596,0.00445318373720433,0.00650558813339664,0.51055900621118,0.36573790569504,0.350908086458118,"163530300","163"
"150","26163512900","404","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,2200,"14320 Kercheval Street","Detroit","MI","48215","Wayne",896,1904,3803,10384,32929,102037,132,1938,3653,20147,1705,6225,79696,0,259,1391,349,649,1202,3689,11721,37324,0.470588235294118,0.366236517719569,0.322716269588483,0.0681114551083591,0.351791217257319,0.197447984554622,0.879772961816305,0.599479969183359,0.781050011270422,0,0.024942218798151,0.0136323098483883,0.537750385208012,0.325833559230144,0.314033865609259,"163512900","163"
"151","26161411000","405","Yes",NA,NA,NA,"Meals/Snacks for children",NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"411 Florence","Ypsilanti","MI","48197","Washtenaw",800,2048,3246,NA,13248,NA,1654,2301,NA,NA,260,NA,NA,130,NA,NA,186,1190,NA,NA,NA,NA,0.390625,NA,NA,0.718817905258583,NA,NA,0.112994350282486,NA,NA,0.0564971751412429,NA,NA,0.156302521008403,NA,NA,"161411000","161"
"152","26125184500","406","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048,"26998 Woodward Ave","Royal Oak","MI","48067","Oakland",142,2228,779,16761,14533,150648,2092,2294,15549,112414,50,467,28538,49,258,2665,79,1151,465,7824,7421,66410,0.0637342908438061,0.0464769405166756,0.0964699166268387,0.911944202266783,0.927689278682656,0.746203069406829,0.021795989537925,0.0278622993854782,0.189434974244597,0.0213600697471665,0.0153928763200286,0.0176902448090914,0.0686359687228497,0.0594325153374233,0.11174521909351,"125184500","125"
"153","26163500300","408","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,500,"15879 E. 7 Mile Rd","Detroit","MI","  48205","Wayne",1011,2972,7743,17403,52362,173747,337,2973,1366,53757,2583,15532,113979,1,17,1707,329,841,1796,5771,17356,61225,0.340174966352625,0.444923289088088,0.301369232274514,0.113353514968046,0.0784922139860944,0.30939814788169,0.868819374369324,0.89248980060909,0.656005571319217,0.000336360578540195,0.000976843073033385,0.00982463006555509,0.391200951248514,0.311211228556576,0.283478971008575,"163500300","163"
"154","26099241000","411","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,"Health services",NA,"Transportation assistance","Clothing/furniture",NA,NA,NA,NA,344,"24415 Crocker","Clinton Township","MI","48036","Macomb",579,4298,890,5735,11390,83651,3180,4498,3689,65379,1164,2015,14825,63,169,2275,298,2047,440,2672,5882,37105,0.134713820381573,0.155187445510026,0.136160954441668,0.706980880391285,0.643243243243243,0.781568660267062,0.258781680746999,0.351351351351351,0.17722442050902,0.0140062249888839,0.0294681778552746,0.0271963275991919,0.145578895945286,0.164670658682635,0.158523110092979,"099241000","099"
"155","26099252000","412","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"23401 Jefferson Ave.","Saint Clair Shores","MI","48080","Macomb",382,2732,1659,16979,9204,93080,2445,2741,15319,76570,209,854,12561,0,318,1595,155,1257,803,8019,3840,38911,0.139824304538799,0.0977089345662289,0.0988826815642458,0.892010215249909,0.902232169150127,0.822625698324022,0.0762495439620576,0.0502974262324047,0.134948431456811,0,0.0187290181989516,0.0171357971637301,0.123309466984885,0.100137174211248,0.0986867466783172,"099252000","099"
"156","26163534700","413","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,"Health services",NA,NA,"Clothing/furniture","Referrals to other programs",NA,NA,NA,600,"8534 Tireman Street","Detroit","MI","48204","Wayne",1267,3129,9357,13732,74505,178764,8,3163,120,44764,3110,13272,117291,27,257,14714,269,988,1495,4876,22408,59941,0.404921700223714,0.681401106903583,0.416778546015976,0.00252924438823901,0.00873871249635887,0.25040835962498,0.983243755927917,0.966501602097291,0.656122037994227,0.00853619981030667,0.0187154092630352,0.0823096372871495,0.272267206477733,0.306603773584906,0.37383427036586,"163534700","163"
"157","26099250300","414","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Health services",NA,NA,"Clothing/furniture",NA,NA,NA,NA,320,"21201 Thirteen Mile Road","Saint Clair Shores","MI","48082","Macomb",287,2956,1554,8668,12523,89222,2682,2956,5847,72783,251,2405,10862,0,106,2204,162,1448,704,3555,5509,38516,0.0970906630581867,0.179280110752192,0.140357759297034,0.907307171853857,0.67455006922012,0.815751720427697,0.0849120433017591,0.277457314259345,0.121741274573536,0,0.0122288878634056,0.0247024276523727,0.111878453038674,0.19803094233474,0.143031467442102,"099250300","099"
"158","26099263400","415","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes","SNAP/FAP",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,1500,"4401 Bart Avenue","Warren","MI","48091","Macomb",295,3515,3905,12766,32320,124554,2877,3641,10526,76028,246,857,40632,75,439,1813,193,1336,784,5343,11511,49119,0.0839260312944523,0.305890647031177,0.259485845496732,0.790167536391101,0.824533918220273,0.610401914029256,0.0675638560834936,0.0671314428951904,0.32621995279156,0.0205987366108212,0.0343882187059376,0.0145559355781428,0.144461077844311,0.146734044544264,0.234349233494167,"099263400","099"
"159","26099212000","417","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Referrals to other programs",NA,NA,NA,80,"24040 Armada Ridge Rd.","Armada","MI","48005","Macomb",282,5355,NA,5355,282,5355,5266,5404,5266,5266,15,15,15,76,76,76,123,1860,123,1860,123,1860,0.0526610644257703,NA,0.0526610644257703,0.974463360473723,0.983380018674136,0.983380018674136,0.00277572168763879,0.00280112044817927,0.00280112044817927,0.0140636565507032,0.0141923436041083,0.0141923436041083,0.0661290322580645,0.0661290322580645,0.0661290322580645,"099212000","099"
"160","26163598000","418","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Gift cards/vouchers for local grocery stores",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,"32477 Church St.","Rockwood","MI","48173","Wayne",231,3305,231,3305,2183,26231,3118,3305,3118,22808,22,22,1247,123,123,1513,56,1269,56,1269,921,9505,0.0698940998487141,0.0698940998487141,0.0832221417406885,0.943419062027231,0.943419062027231,0.869505546872022,0.00665658093797277,0.00665658093797277,0.0475391712096375,0.0372163388804841,0.0372163388804841,0.0576798444588464,0.0441292356185973,0.0441292356185973,0.0968963703314045,"163598000","163"
"161","26099220002","419","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,"Financial assistance, tax prep, budgeting",NA,351,"50931 Maria Street","New Baltimore","MI","48047","Macomb",358,4513,358,4513,1808,30911,4134,4528,4134,28319,202,202,1093,113,113,749,150,1700,150,1700,711,11291,0.0793263904276535,0.0793263904276535,0.0584905049982207,0.912985865724382,0.916020385552847,0.916146355666268,0.0446113074204947,0.0447595834256592,0.0353595807317783,0.0249558303886926,0.0250387768668292,0.024230856329462,0.0882352941176471,0.0882352941176471,0.0629705074838367,"099220002","099"
"162","26163566500","420","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,1232,"34530 W. Michigan Avenue","Wayne","MI","48184","Wayne",641,2325,1263,6450,14572,86412,1802,2359,5284,58158,297,680,20920,30,143,2431,395,1213,674,2887,5584,32831,0.275698924731183,0.195813953488372,0.16863398602046,0.763883001271725,0.81922480620155,0.673031523399528,0.125900805426028,0.105426356589147,0.242096005184465,0.0127172530733362,0.0221705426356589,0.0281326667592464,0.325638911788953,0.233460339452719,0.17008315311748,"163566500","163"
"163","26099230300","421","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance",NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,112,"12311 Nineteen Mile Rd.","Sterling Heights","MI","48313","Macomb",1111,4575,1386,7882,8588,92697,4271,4575,7138,84246,139,284,3080,76,126,1872,338,1640,420,3004,3005,38065,0.242841530054645,0.175843694493783,0.0926459324465733,0.933551912568306,0.905607713778229,0.908832001035632,0.0303825136612022,0.0360314640954073,0.0332265337605316,0.0166120218579235,0.0159857904085258,0.0201948283115958,0.20609756097561,0.139813581890812,0.0789439117299356,"099230300","099"
"164","26125161100","422","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446,"25175 Code Rd","Southfield","MI","48075","Oakland",538,3474,731,3474,12954,67619,1001,3516,1001,23731,2260,2260,40315,83,83,962,317,2144,317,2144,2515,29312,0.154864709268854,0.21042026482441,0.191573374347447,0.284698521046644,0.288140472078296,0.350951655599757,0.642775881683732,0.650546919976972,0.596208166343779,0.0236063708759954,0.0238917674150835,0.0142267705822328,0.14785447761194,0.14785447761194,0.0858010371179039,"125161100","125"
"165","26125184400","425","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"202 E Fifth St.","Royal Oak","MI","48067","Oakland",177,2651,1224,16103,17402,138178,2460,2760,14563,114708,80,382,14357,46,564,2590,216,1451,590,8091,6274,61539,0.0667672576386269,0.0760106812395206,0.125939006209382,0.891304347826087,0.904365646152891,0.830146622472463,0.0289855072463768,0.0237222877724648,0.103902213087467,0.0166666666666667,0.0350245295907595,0.0187439389772612,0.148862853204686,0.0729205289828204,0.101951607923431,"125184400","125"
"166","26099244000","426","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,584,"41300 Romeo Plank Rd.","Clinton Township","MI","48038","Macomb",47,2099,430,7077,9406,97993,2002,2099,6078,82178,47,592,11193,0,100,2864,16,806,299,3081,5309,42466,0.022391615054788,0.0607602091281617,0.0959864480115927,0.95378751786565,0.858838490885969,0.838610921188248,0.022391615054788,0.0836512646601667,0.114222444460319,0,0.0141302811925957,0.0292265774085904,0.0198511166253102,0.0970464135021097,0.125017661187774,"099244000","099"
"167","26163539000","427","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,"8701 W. 8 Mile Rd","Detroit","MI","  48221","Wayne",1018,3778,3128,26113,36262,159625,20,3778,5966,41397,3722,18892,113254,0,251,1665,441,1125,1986,10181,13845,62462,0.269454737956591,0.119787079232566,0.227169929522318,0.00529380624669137,0.228468578868763,0.25933907595928,0.985177342509264,0.723471068050396,0.709500391542678,0,0.00961207061616819,0.0104306969459671,0.392,0.19506924663589,0.221654766097787,"163539000","163"
"168","26163536900","428","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,NA,"13305 Grove Street","Detroit","MI","48235","Wayne",395,2713,7629,27004,49501,190062,91,2834,608,4922,2672,26245,183045,140,360,1397,221,960,2564,9766,19784,70316,0.145595281975673,0.282513701673826,0.260446591112374,0.0321100917431193,0.0225151829358614,0.0258968126190401,0.942836979534227,0.971893052881055,0.963080468478707,0.0494001411432604,0.0133313583172863,0.00735023308183645,0.230208333333333,0.262543518328896,0.28135843904659,"163536900","163"
"169","26099223800","429","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"17051 24 Mile Rd","Macomb","MI","48042","Macomb",358,12771,NA,12771,2338,31135,11964,12780,11964,27810,142,142,1297,246,246,448,99,3806,99,3806,313,9934,0.0280322605904001,NA,0.0750923398105026,0.936150234741784,0.936809960065774,0.893207001766501,0.0111111111111111,0.0111189413514995,0.0416572988598041,0.0192488262910798,0.0192623913554146,0.0143889513409346,0.0260115606936416,0.0260115606936416,0.0315079524864103,"099223800","099"
"170","26163521400","430","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"1950 Trumbull St.","Detroit","MI","48216","Wayne",452,1189,3054,7757,35240,90342,362,1189,1746,15030,508,4532,50147,278,1317,23853,117,513,1423,4175,13652,39460,0.380151387720774,0.393708908083022,0.390073277102566,0.304457527333894,0.22508701817713,0.166367802351066,0.427249789739277,0.58424648704396,0.55507958646034,0.23380992430614,0.169782132267629,0.264030019260145,0.228070175438596,0.340838323353293,0.345970603142423,"163521400","163"
"171","26163594100","432","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"1790 Fort Street","Trenton","MI","48183","Wayne",177,4226,1083,12890,5067,57682,4152,4226,12193,52726,16,71,1732,35,351,2162,16,1739,157,5274,1550,23181,0.0418835778513961,0.0840186190845617,0.0878436947401269,0.98248935163275,0.945927075252133,0.914080649075968,0.00378608613345954,0.00550814584949573,0.0300266981033945,0.00828206341694273,0.0272304111714507,0.0374813633369162,0.00920069005175388,0.0297686765263557,0.0668651050429231,"163594100","163"
"172","26163556200","433","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Gift cards/vouchers for local grocery stores",NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"19120 Purlingbrook Street","Livonia","MI","48152","Wayne",165,2761,204,13113,8892,85641,2235,2761,10887,68213,135,911,10376,46,369,2482,88,1451,392,5770,2401,34586,0.0597609561752988,0.0155570807595516,0.103828773601429,0.809489315465411,0.830244795241364,0.796499340269264,0.0488953277797899,0.0694730420193701,0.121156922502073,0.0166606302064469,0.028140013726836,0.0289814458028281,0.0606478290833908,0.0679376083188908,0.0694211530677153,"163556200","163"
"173","26163526000","434","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Referrals to other programs",NA,NA,NA,736,"4311 Central St","Detroit","MI","48210","Wayne",1255,2857,8579,23726,60616,142787,1445,2858,10544,59572,238,2275,38269,1033,10107,42145,299,901,2473,6522,15114,43212,0.43927196359818,0.361586445249937,0.424520439535812,0.505598320503849,0.444406979684734,0.417208849545127,0.0832750174947516,0.0958863693837984,0.268014595166227,0.361441567529741,0.42598836719211,0.29515992352245,0.331853496115427,0.379178166206685,0.349763954457095,"163526000","163"
"174","26099241200","436","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,"20740 S Nunneley Rd.","Clinton Township","MI","48035","Macomb",642,4643,2104,11957,11508,94812,4021,4643,9060,76651,448,1633,12994,85,408,2593,282,1905,787,4787,5118,40655,0.138272668533276,0.175963870536088,0.121377040880901,0.866034891234116,0.757715145939617,0.808452516559085,0.0964893387895757,0.136572718909425,0.137050162426697,0.018307129011415,0.0341222714727775,0.0273488587942455,0.148031496062992,0.16440359306455,0.125888574591071,"099241200","099"
"175","26099231800","437","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"8771 E Fifteen Mile Rd.","Sterling Heights","MI","48312","Macomb",191,4064,500,4064,8658,81847,3556,4064,3556,69418,112,112,5547,48,48,1088,55,1558,55,1558,2831,32222,0.046998031496063,0.123031496062992,0.105782740967904,0.875,0.875,0.848143487238384,0.0275590551181102,0.0275590551181102,0.0677727955820006,0.0118110236220472,0.0118110236220472,0.0132930956540863,0.0353016688061617,0.0353016688061617,0.087859226615356,"099231800","099"
"176","26125196600","438","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Gift cards/vouchers for local grocery stores",NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,NA,NA,"Transportation assistance",NA,NA,NA,NA,NA,128,"4580 Adams Road","Troy","MI","48098","Oakland",31,2212,211,2212,2088,61829,1598,2212,1598,48219,58,58,2655,0,0,968,0,816,0,816,523,25146,0.0140144665461121,0.0953887884267631,0.0337705607401058,0.722423146473779,0.722423146473779,0.779876756861667,0.0262206148282098,0.0262206148282098,0.0429410147341862,0,0,0.0156560837147617,0,0,0.020798536546568,"125196600","125"
"177","26163501500","440","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"21230 Moross Road","Grosse Pointe","MI","48236","Wayne",741,4321,2599,12952,33664,156507,533,4329,1696,64409,3540,10670,86637,57,181,2137,303,1344,1029,4459,11816,56354,0.171488081462624,0.200663990117356,0.215095810411036,0.123123123123123,0.130945027794935,0.41154069786016,0.817740817740818,0.823810994441013,0.553566294159367,0.0131670131670132,0.0139746757257566,0.013654341339365,0.225446428571429,0.230769230769231,0.209674557263016,"163501500","163"
"178","26163541000","445","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,NA,"20775 Pembroke Avenue","Detroit","MI","48219","Wayne",1481,3911,5181,21674,32473,131054,92,3959,1397,19895,3724,19858,107931,26,155,1957,542,1369,2528,7413,12070,49698,0.378675530554845,0.239042170342346,0.247783356479009,0.0232381914624905,0.0644551075020762,0.151807651807652,0.940641576155595,0.916212974070315,0.823561280083019,0.00656731497852993,0.00715142567131125,0.014932775802341,0.39590942293645,0.341022527991367,0.242866916173689,"163541000","163"
"179","26163545200","447","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,"Health services",NA,NA,NA,NA,NA,NA,NA,160,"11325 Montrose Avenue","Detroit","MI","48227","Wayne",1796,3496,6151,16186,63303,169443,69,3522,292,34608,3453,15931,129786,4,335,3651,423,1236,2059,6078,19175,57876,0.513729977116705,0.380019770171753,0.373594660151201,0.0195911413969336,0.0180402817249475,0.204245675536906,0.980408858603066,0.984245644384036,0.765956693401321,0.00113571834185122,0.0206968985543062,0.0215470689258335,0.342233009708738,0.338762750904903,0.331311769991015,"163545200","163"
"180","26099245300","451","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,"Health services",NA,NA,"Clothing/furniture","Referrals to other programs",NA,NA,NA,125,"55 Church Street","Mount Clemens","MI","48043","Macomb",466,4207,2584,5644,10280,78241,3588,4247,4097,63471,543,1394,12169,0,106,1879,199,1906,341,2531,4648,34084,0.110767768005705,0.457831325301205,0.131388913740878,0.844831645867671,0.725903614457831,0.811224294168019,0.12785495643984,0.246987951807229,0.155532265691901,0,0.018781006378455,0.0240155417236487,0.104407135362015,0.134729355985776,0.136368970778078,"099245300","099"
"181","26099982200","452","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,"Health services",NA,NA,NA,NA,NA,NA,NA,503,"24140 Mound Road","Warren","MI","48091","Macomb",7,7,1983,11404,30352,129005,0,7,7660,63341,7,2471,60853,0,251,1718,0,0,1294,4028,12896,48769,1,0.173886355664679,0.235277702414635,0,0.671694142406173,0.490996473004922,1,0.216678358470712,0.471710398821751,0,0.0220098211153981,0.0133173132824309,NA,0.321251241310824,0.264430273329369,"099982200","099"
"182","26163568500","453","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,"2300 Venoy Road","Westland","MI","48186","Wayne",1975,4522,2991,12180,17818,106661,3554,4522,9600,72190,548,1636,26947,105,370,3090,851,1667,1298,4765,7196,40681,0.436753648827952,0.245566502463054,0.167052624670686,0.7859354268023,0.788177339901478,0.676817205914064,0.121185316231756,0.13431855500821,0.252641546582162,0.0232198142414861,0.0303776683087028,0.0289702890466056,0.510497900419916,0.272402938090241,0.176888473734667,"163568500","163"
"183","26163562900","456","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"WIC outreach",NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,"Financial assistance, tax prep, budgeting",NA,694,"9451 South Main Street","Plymouth","MI","48170","Wayne",283,3387,436,9831,3834,79540,3165,3387,8271,65106,44,751,6501,83,242,1943,60,1496,171,4131,1561,31551,0.0835547682314733,0.0443495066625979,0.0482021624339955,0.934455270150576,0.841318278913641,0.818531556449585,0.0129908473575435,0.0763910080358051,0.0817324616545134,0.0245054620608208,0.0246160105787814,0.0244279607744531,0.0401069518716578,0.0413943355119826,0.0494754524420779,"163562900","163"
"184","26125141600","457","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,"Health services",NA,NA,NA,NA,NA,NA,NA,650,"469 Martin Luther King Jr. Blvd","Pontiac","MI","48342","Oakland",1433,4551,5087,11252,20857,68595,982,4597,2134,22604,2208,5671,32146,733,2420,10718,648,1535,2035,4094,8179,27827,0.314875851461217,0.452097404905795,0.304060062686785,0.213617576680444,0.189655172413793,0.329528391282163,0.480313247770285,0.503999289015286,0.46863474014141,0.159451816402001,0.215072875933167,0.156250455572564,0.42214983713355,0.497068881289692,0.293923168146045,"125141600","125"
"185","26125183700","459","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,"Health services",NA,NA,NA,NA,NA,NA,NA,500,"3015 North Main Street","Royal Oak","MI","48073","Macomb",206,5751,1035,16005,11044,129147,5286,5765,14734,111377,37,189,7962,148,459,2445,97,2681,241,7600,4161,59978,0.0358198574161015,0.0646672914714152,0.0855149558255321,0.916912402428448,0.920587316463605,0.862404856481374,0.00641803989592368,0.0118088097469541,0.0616506771353574,0.0256721595836947,0.0286785379568885,0.0189319147947688,0.0361805296531145,0.0317105263157895,0.0693754376604755,"125183700","125"
"186","26161410800","460","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,2540,"9 S Park St.","Ypsilanti","MI","48198","Washtenaw",520,1943,1810,NA,14166,NA,1141,2106,NA,NA,729,NA,NA,72,NA,NA,265,773,NA,NA,NA,NA,0.267627380339681,NA,NA,0.541785375118709,NA,NA,0.346153846153846,NA,NA,0.0341880341880342,NA,NA,0.342820181112549,NA,NA,"161410800","161"
